    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
      3040   158.4665    93.000  0.170878368  0.019841121  0.009826356  0.799454155  1  1.000000  0.000000   789.7691        NaN  5.538E-01        NaN  0.170878368  0.019841121  0.009826356  0.799454155          NaN          NaN          NaN          NaN
      3041   128.6179    93.000  0.438344590  0.030928504  0.010774125  0.519952781  2  0.845311  0.154689   740.0726    76.3463  3.846E-01  1.538E-02  0.351780094  0.032819531  0.012317819  0.603082557  0.979289949  0.019111391  0.001127516  0.000471144
      3042   142.5572    93.000  0.266082969  0.000046079  0.729308134  0.004562818  1  1.000000  0.000000   541.8155        NaN  9.827E-02        NaN  0.266082969  0.000046079  0.729308134  0.004562818          NaN          NaN          NaN          NaN
      3043   138.3734    93.000  0.002085873  0.000828530  0.992722541  0.004363055  1  1.000000  0.000000   606.8035        NaN  1.447E-01        NaN  0.002085873  0.000828530  0.992722541  0.004363055          NaN          NaN          NaN          NaN
      3044   131.5893    93.000  0.953038461  0.003025929  0.041576342  0.002359268  2  0.005459  0.994541   636.4599    90.8001  1.771E-01  1.576E-02  0.381172952  0.004981654  0.353793148  0.260052247  0.957463923  0.003010794  0.039160208  0.000365075
      3045   129.3261    93.000  0.377695128  0.133381969  0.480162132  0.008760771  1  1.000000  0.000000   468.9663        NaN  6.720E-02        NaN  0.377695128  0.133381969  0.480162132  0.008760771          NaN          NaN          NaN          NaN
      3046   112.6141    93.000  0.256522186  0.694824634  0.048349103  0.000304077  1  1.000000  0.000000   322.3571        NaN  3.695E-02        NaN  0.256522186  0.694824634  0.048349103  0.000304077          NaN          NaN          NaN          NaN
      3047   127.3957    93.000  0.159399522  0.657233515  0.018288326  0.165078637  1  1.000000  0.000000   564.4245        NaN  1.139E-01        NaN  0.159399522  0.657233515  0.018288326  0.165078637          NaN          NaN          NaN          NaN
      3048   122.4992    93.000  0.712476064  0.001420194  0.020269846  0.265833896  2  0.392147  0.607853   742.7832    70.7423  3.897E-01  1.517E-02  0.343680008  0.001861010  0.041980016  0.612478966  0.994879413  0.001082642  0.003645414  0.000392531
      3049   156.7547    93.000  0.075820856  0.437635871  0.486543247  0.000000026  1  1.000000  0.000000   533.6748        NaN  9.638E-02        NaN  0.075820856  0.437635871  0.486543247  0.000000026          NaN          NaN          NaN          NaN
      3050   116.3477    93.000  0.152430638  0.532326223  0.315203396  0.000039744  1  1.000000  0.000000   465.5858        NaN  6.671E-02        NaN  0.152430638  0.532326223  0.315203396  0.000039744          NaN          NaN          NaN          NaN
      3051   141.8973    93.000  0.012513128  0.125576305  0.530607788  0.331302779  1  1.000000  0.000000   705.3737        NaN  2.899E-01        NaN  0.012513128  0.125576305  0.530607788  0.331302779          NaN          NaN          NaN          NaN
      3052   147.1183    93.000  0.904567979  0.049376199  0.044665795  0.001390027  2  0.002796  0.997204   600.7202   114.2789  1.410E-01  1.694E-02  0.410095219  0.078394344  0.308415823  0.203094614  0.906413855  0.049267873  0.043681211  0.000637061
      3053   115.7977    93.000  0.034707238  0.011987829  0.000489176  0.952815757  1  1.000000  0.000000   809.8961        NaN  5.948E-01        NaN  0.034707238  0.011987829  0.000489176  0.952815757          NaN          NaN          NaN          NaN
      3054   119.0163    93.000  0.014143377  0.981255588  0.000668033  0.003933003  1  1.000000  0.000000   415.4319        NaN  5.401E-02        NaN  0.014143377  0.981255588  0.000668033  0.003933003          NaN          NaN          NaN          NaN
      3055   153.0558    93.000  0.034253626  0.000000002  0.009031897  0.956714475  1  1.000000  0.000000   813.9282        NaN  6.201E-01        NaN  0.034253626  0.000000002  0.009031897  0.956714475          NaN          NaN          NaN          NaN
      3056   154.4915    93.000  0.513455028  0.276256290  0.061426205  0.148862477  2  0.608503  0.391497   593.6316   150.4660  1.363E-01  1.916E-02  0.380041760  0.308432235  0.084784260  0.226741746  0.764855123  0.215624873  0.017410964  0.002109040
      3057   123.0502    93.000  0.581534140  0.034851085  0.381539841  0.002074934  2  0.535671  0.464329   458.8219   107.2583  6.372E-02  1.614E-02  0.430245230  0.039418769  0.527257290  0.003078711  0.892525447  0.025461700  0.082001296  0.000011558
      3058   125.3726    93.000  0.000020864  0.000018184  0.482802998  0.517157954  1  1.000000  0.000000   748.7928        NaN  3.873E-01        NaN  0.000020864  0.000018184  0.482802998  0.517157954          NaN          NaN          NaN          NaN
      3059   117.1199    93.000  0.883629426  0.067895655  0.010604302  0.037870618  2  0.056967  0.943033   716.4681    78.2210  3.196E-01  1.517E-02  0.319868481  0.105358514  0.064289182  0.510483823  0.928267041  0.064929411  0.006353626  0.000449923
      3060   123.8092    93.000  0.294806780  0.211518866  0.056687019  0.436987335  1  1.000000  0.000000   695.0506        NaN  2.741E-01        NaN  0.294806780  0.211518866  0.056687019  0.436987335          NaN          NaN          NaN          NaN
      3061   125.0398    93.000  0.000000200  0.002670061  0.997329738  0.000000001  1  1.000000  0.000000   602.7464        NaN  1.402E-01        NaN  0.000000200  0.002670061  0.997329738  0.000000001          NaN          NaN          NaN          NaN
      3062   135.0791    93.000  0.000163713  0.005611977  0.922424236  0.071800074  1  1.000000  0.000000   632.8415        NaN  1.710E-01        NaN  0.000163713  0.005611977  0.922424236  0.071800074          NaN          NaN          NaN          NaN
      3063   158.3029    93.000  0.242587197  0.000112722  0.632453615  0.124846465  1  1.000000  0.000000   613.6511        NaN  1.534E-01        NaN  0.242587197  0.000112722  0.632453615  0.124846465          NaN          NaN          NaN          NaN
      3064   126.4727    93.000  0.000343615  0.834912033  0.000000000  0.164744352  1  1.000000  0.000000   586.5213        NaN  1.317E-01        NaN  0.000343615  0.834912033  0.000000000  0.164744352          NaN          NaN          NaN          NaN
      3065   141.2973    93.000  0.107910685  0.103562100  0.038010608  0.750516607  1  1.000000  0.000000   782.2637        NaN  5.222E-01        NaN  0.107910685  0.103562100  0.038010608  0.750516607          NaN          NaN          NaN          NaN
      3066   146.3356    93.000  0.000634144  0.000029317  0.997493034  0.001843505  1  1.000000  0.000000   607.5136        NaN  1.458E-01        NaN  0.000634144  0.000029317  0.997493034  0.001843505          NaN          NaN          NaN          NaN
      3067   113.8441    93.000  0.000050359  0.103492963  0.042033055  0.854423623  1  1.000000  0.000000   798.1500        NaN  5.608E-01        NaN  0.000050359  0.103492963  0.042033055  0.854423623          NaN          NaN          NaN          NaN
      3068   117.8126    93.000  0.211352704  0.186217012  0.538931995  0.063498289  1  1.000000  0.000000   557.7797        NaN  1.074E-01        NaN  0.211352704  0.186217012  0.538931995  0.063498289          NaN          NaN          NaN          NaN
      3069   125.6942    93.000  0.000017527  0.691322883  0.295792315  0.012867274  1  1.000000  0.000000   513.5554        NaN  8.592E-02        NaN  0.000017527  0.691322883  0.295792315  0.012867274          NaN          NaN          NaN          NaN
      3070   113.0110    93.000  0.468954103  0.000000590  0.527263951  0.003781357  2  0.767173  0.232827   480.7944    91.4769  7.034E-02  1.536E-02  0.398202367  0.000000621  0.597427293  0.004369720  0.922600937  0.000000393  0.077389784  0.000008885
      3071   152.0286    93.000  0.000000849  0.000967258  0.978344468  0.020687426  1  1.000000  0.000000   616.3056        NaN  1.546E-01        NaN  0.000000849  0.000967258  0.978344468  0.020687426          NaN          NaN          NaN          NaN
      3072   156.5668    93.000  0.327138459  0.001444365  0.467649647  0.203767529  1  1.000000  0.000000   629.7757        NaN  1.710E-01        NaN  0.327138459  0.001444365  0.467649647  0.203767529          NaN          NaN          NaN          NaN
      3073   118.6630    93.000  0.615626653  0.002207907  0.003374761  0.378790679  2  0.533373  0.466627   752.0279    67.4529  4.178E-01  1.505E-02  0.334596160  0.002681563  0.005515558  0.657206719  0.997596849  0.001564124  0.000465039  0.000373987
      3074   146.9831    93.000  0.502920172  0.489299280  0.000217181  0.007563367  1  1.000000  0.000000   240.9845        NaN  2.718E-02        NaN  0.502920172  0.489299280  0.000217181  0.007563367          NaN          NaN          NaN          NaN
      3075   125.6899    93.000  0.245759975  0.754220972  0.000000073  0.000018980  1  1.000000  0.000000   317.5497        NaN  3.649E-02        NaN  0.245759975  0.754220972  0.000000073  0.000018980          NaN          NaN          NaN          NaN
      3076   149.8061    93.000  0.945111339  0.042885721  0.008778881  0.003224058  2  0.004913  0.995087   702.5890    97.3064  2.919E-01  1.633E-02  0.391245886  0.072289975  0.075093615  0.461370524  0.948112605  0.042726387  0.008419538  0.000741471
      3077   133.9550    93.000  0.298610545  0.645478680  0.000000000  0.055910775  1  1.000000  0.000000   408.4685        NaN  5.235E-02        NaN  0.298610545  0.645478680  0.000000000  0.055910775          NaN          NaN          NaN          NaN
      3078   149.3423    93.000  0.000000003  0.991213853  0.002408762  0.006377382  1  1.000000  0.000000   443.1037        NaN  6.164E-02        NaN  0.000000003  0.991213853  0.002408762  0.006377382          NaN          NaN          NaN          NaN
      3079   142.2085    93.000  0.581601303  0.000073299  0.000000003  0.418325395  2  0.669033  0.330967   743.6504    80.6594  3.979E-01  1.573E-02  0.383051683  0.000085276  0.000000005  0.616863036  0.999407594  0.000048096  0.000000000  0.000544310
      3080   134.4286    93.000  0.030347009  0.000581926  0.000009680  0.969061385  1  1.000000  0.000000   813.7043        NaN  6.119E-01        NaN  0.030347009  0.000581926  0.000009680  0.969061385          NaN          NaN          NaN          NaN
      3081   117.0588    93.000  0.023031747  0.892108704  0.002342431  0.082517118  1  1.000000  0.000000   510.4180        NaN  8.434E-02        NaN  0.023031747  0.892108704  0.002342431  0.082517118          NaN          NaN          NaN          NaN
      3082   121.8108    93.000  0.206038499  0.006790012  0.522990147  0.264181342  1  1.000000  0.000000   665.3081        NaN  2.148E-01        NaN  0.206038499  0.006790012  0.522990147  0.264181342          NaN          NaN          NaN          NaN
      3083   132.4274    93.000  0.393311514  0.215450987  0.003058017  0.388179482  2  0.865538  0.134462   690.8359   101.6135  2.672E-01  1.616E-02  0.334622080  0.224617426  0.003392250  0.437368245  0.855436495  0.143273769  0.000426243  0.000863493
      3084   148.9972    93.000  0.425043881  0.008505181  0.002617010  0.563833929  2  0.949211  0.050789   738.2901    85.5827  3.835E-01  1.597E-02  0.395049304  0.008695054  0.002741012  0.593514630  0.994215196  0.004902174  0.000263967  0.000618663
      3085   117.9186    93.000  0.487593101  0.039739823  0.040687637  0.431979439  2  0.706955  0.293045   733.5831    72.1842  3.632E-01  1.509E-02  0.328784402  0.044145680  0.052554100  0.574515818  0.968445707  0.026399447  0.004757490  0.000397356
      3086   146.9932    93.000  0.000001228  0.002615076  0.004606868  0.992776828  1  1.000000  0.000000   818.1792        NaN  6.255E-01        NaN  0.000001228  0.002615076  0.004606868  0.992776828          NaN          NaN          NaN          NaN
      3087   121.6072    93.000  0.002956288  0.013525670  0.179416590  0.804101452  1  1.000000  0.000000   793.1078        NaN  5.307E-01        NaN  0.002956288  0.013525670  0.179416590  0.804101452          NaN          NaN          NaN          NaN
      3088   153.6769    93.000  0.000673875  0.000546484  0.790666542  0.208113098  1  1.000000  0.000000   680.6757        NaN  2.394E-01        NaN  0.000673875  0.000546484  0.790666542  0.208113098          NaN          NaN          NaN          NaN
      3089   132.4793    93.000  0.506121435  0.000079094  0.034069188  0.459730282  2  0.755212  0.244788   738.3183    76.5519  3.789E-01  1.546E-02  0.364745358  0.000087457  0.042792190  0.592374996  0.995622337  0.000050141  0.003866646  0.000460877
      3090   153.6030    93.000  0.166972327  0.042848294  0.717765843  0.072413536  1  1.000000  0.000000   600.9706        NaN  1.413E-01        NaN  0.166972327  0.042848294  0.717765843  0.072413536          NaN          NaN          NaN          NaN
      3091   150.6344    93.000  0.000029831  0.999969508  0.000000654  0.000000007  1  1.000000  0.000000   434.2355        NaN  5.927E-02        NaN  0.000029831  0.999969508  0.000000654  0.000000007          NaN          NaN          NaN          NaN
      3092   152.9737    93.000  0.301951933  0.285984906  0.412050163  0.000012999  1  1.000000  0.000000   470.6089        NaN  6.869E-02        NaN  0.301951933  0.285984906  0.412050163  0.000012999          NaN          NaN          NaN          NaN
