    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
       116   122.2295   102.062  0.266152287  0.007693354  0.000020387  0.726133972  1  1.000000  0.000000   764.2852        NaN  4.476E-01        NaN  0.266152287  0.007693354  0.000020387  0.726133972          NaN          NaN          NaN          NaN
       117   149.2061   101.606  0.516368533  0.035775432  0.019683916  0.428172119  2  0.767929  0.232071   721.8012    87.6504  3.323E-01  1.617E-02  0.386924400  0.039187087  0.024482917  0.549405595  0.972645979  0.023749692  0.002767923  0.000836406
       118   121.4679    83.069  0.008284726  0.067742595  0.127154369  0.796818310  1  1.000000  0.000000   796.0731        NaN  5.643E-01        NaN  0.008284726  0.067742595  0.127154369  0.796818310          NaN          NaN          NaN          NaN
       119   134.3159    91.931  0.126032852  0.013525817  0.135601636  0.724839695  1  1.000000  0.000000   778.5106        NaN  4.991E-01        NaN  0.126032852  0.013525817  0.135601636  0.724839695          NaN          NaN          NaN          NaN
       120   159.3053    94.129  0.348235315  0.000016770  0.025213076  0.626534838  1  1.000000  0.000000   750.1281        NaN  4.194E-01        NaN  0.348235315  0.000016770  0.025213076  0.626534838          NaN          NaN          NaN          NaN
       121   137.9058   113.461  0.071993134  0.000031723  0.692844730  0.235130413  1  1.000000  0.000000   663.0974        NaN  2.032E-01        NaN  0.071993134  0.000031723  0.692844730  0.235130413          NaN          NaN          NaN          NaN
       122   132.7446    70.458  0.008264531  0.770895998  0.000003557  0.220835914  1  1.000000  0.000000   644.1086        NaN  2.030E-01        NaN  0.008264531  0.770895998  0.000003557  0.220835914          NaN          NaN          NaN          NaN
       123   158.7877   108.901  0.012861438  0.986821852  0.000283894  0.000032817  1  1.000000  0.000000   408.0632        NaN  5.274E-02        NaN  0.012861438  0.986821852  0.000283894  0.000032817          NaN          NaN          NaN          NaN
       124   157.9154   101.485  0.399782627  0.164287733  0.435919516  0.000010123  1  1.000000  0.000000   442.8788        NaN  5.994E-02        NaN  0.399782627  0.164287733  0.435919516  0.000010123          NaN          NaN          NaN          NaN
       125   149.6371    70.215  0.147881588  0.000259474  0.061286930  0.790572007  1  1.000000  0.000000   799.4646        NaN  6.159E-01        NaN  0.147881588  0.000259474  0.061286930  0.790572007          NaN          NaN          NaN          NaN
       126   114.9519    91.910  0.653124528  0.040495136  0.000415000  0.305965336  2  0.434053  0.565947   745.6948    69.5709  3.998E-01  1.497E-02  0.320931928  0.051120175  0.000780031  0.627167867  0.969167708  0.030386629  0.000067715  0.000377948
       127   115.1992    68.844  0.000008516  0.487797735  0.411571878  0.100621871  1  1.000000  0.000000   617.6859        NaN  1.663E-01        NaN  0.000008516  0.487797735  0.411571878  0.100621871          NaN          NaN          NaN          NaN
       128   113.1842    77.459  0.727896995  0.000751790  0.000646586  0.270704628  2  0.367520  0.632480   762.3269    67.8871  4.665E-01  1.466E-02  0.332867516  0.001050549  0.001450508  0.664631428  0.999153606  0.000546641  0.000094554  0.000205199
       129   128.8343   103.852  0.000030754  0.559103944  0.440850082  0.000015220  1  1.000000  0.000000   517.6309        NaN  8.647E-02        NaN  0.000030754  0.559103944  0.440850082  0.000015220          NaN          NaN          NaN          NaN
       130   137.2712    86.635  0.012413333  0.167714157  0.416114677  0.403757833  1  1.000000  0.000000   724.7327        NaN  3.406E-01        NaN  0.012413333  0.167714157  0.416114677  0.403757833          NaN          NaN          NaN          NaN
       131   145.8800    76.226  0.980876198  0.000363407  0.000412365  0.018348030  2  0.030763  0.969237   748.2725    88.5632  4.284E-01  1.572E-02  0.401431324  0.000700716  0.003952600  0.593915360  0.998975077  0.000352872  0.000301786  0.000370265
       132   117.7990    77.893  0.346810097  0.092722573  0.068400281  0.492067049  2  0.975375  0.024625   724.0906    81.0531  3.496E-01  1.499E-02  0.334874440  0.093556836  0.069659690  0.501909034  0.943224404  0.051035159  0.005468755  0.000271682
       133   155.6687   103.045  0.017280195  0.016607358  0.000001683  0.966110764  1  1.000000  0.000000   811.3627        NaN  5.956E-01        NaN  0.017280195  0.016607358  0.000001683  0.966110764          NaN          NaN          NaN          NaN
       134   137.5077    84.658  0.035786058  0.000000530  0.119391007  0.844822405  1  1.000000  0.000000   802.7362        NaN  5.857E-01        NaN  0.035786058  0.000000530  0.119391007  0.844822405          NaN          NaN          NaN          NaN
       135   126.7706    91.658  0.244594885  0.667057394  0.074607413  0.013740308  1  1.000000  0.000000   384.6410        NaN  4.735E-02        NaN  0.244594885  0.667057394  0.074607413  0.013740308          NaN          NaN          NaN          NaN
       136   145.7232    81.973  0.173266257  0.686635727  0.134634138  0.005463877  1  1.000000  0.000000   447.0808        NaN  6.259E-02        NaN  0.173266257  0.686635727  0.134634138  0.005463877          NaN          NaN          NaN          NaN
       137   122.1143    76.425  0.259398651  0.489556400  0.250030098  0.001014851  1  1.000000  0.000000   448.2038        NaN  6.229E-02        NaN  0.259398651  0.489556400  0.250030098  0.001014851          NaN          NaN          NaN          NaN
       138   123.9404    74.403  0.000140291  0.000000000  0.998962227  0.000897482  1  1.000000  0.000000   617.8237        NaN  1.599E-01        NaN  0.000140291  0.000000000  0.998962227  0.000897482          NaN          NaN          NaN          NaN
       139   142.6688    85.449  0.000023481  0.000012141  0.470483777  0.529480600  1  1.000000  0.000000   757.0436        NaN  4.215E-01        NaN  0.000023481  0.000012141  0.470483777  0.529480600          NaN          NaN          NaN          NaN
       140   121.6298   112.726  0.494196220  0.000952309  0.484424251  0.020427219  2  0.720468  0.279532   468.7393   103.1399  6.564E-02  1.620E-02  0.407731710  0.001001024  0.566424487  0.024842778  0.891462207  0.000728486  0.107669619  0.000139688
       141   112.9433   116.096  0.955283349  0.000268042  0.044429339  0.000019270  1  0.000000  1.000000        NaN    71.8884        NaN  1.533E-02          NaN          NaN          NaN          NaN  0.955283349  0.000268042  0.044429339  0.000019270
       142   145.2882    73.847  0.011933173  0.218606981  0.449211602  0.320248245  1  1.000000  0.000000   711.2321        NaN  3.193E-01        NaN  0.011933173  0.218606981  0.449211602  0.320248245          NaN          NaN          NaN          NaN
       143   133.1678    70.850  0.004005706  0.724254608  0.000093702  0.271645984  1  1.000000  0.000000   669.0934        NaN  2.431E-01        NaN  0.004005706  0.724254608  0.000093702  0.271645984          NaN          NaN          NaN          NaN
       144   151.5523    70.929  0.640364370  0.011746484  0.000064380  0.347824766  2  0.621194  0.378806   745.6768    95.4938  4.266E-01  1.596E-02  0.414699976  0.014670875  0.000100771  0.570528378  0.992434641  0.007183996  0.000007603  0.000373760
       145   151.4108   108.615  0.000004366  0.008688548  0.134739215  0.856567870  1  1.000000  0.000000   795.9593        NaN  5.278E-01        NaN  0.000004366  0.008688548  0.134739215  0.856567870          NaN          NaN          NaN          NaN
       146   153.7340   110.163  0.000000023  0.794942743  0.205057162  0.000000072  1  1.000000  0.000000   467.8430        NaN  6.807E-02        NaN  0.000000023  0.794942743  0.205057162  0.000000072          NaN          NaN          NaN          NaN
       147   115.9802    82.487  0.000008970  0.456732828  0.000019413  0.543238789  1  1.000000  0.000000   747.1041        NaN  4.207E-01        NaN  0.000008970  0.456732828  0.000019413  0.543238789          NaN          NaN          NaN          NaN
       148   143.1714   107.189  0.124351171  0.004424701  0.009580661  0.861643467  1  1.000000  0.000000   791.9204        NaN  5.318E-01        NaN  0.124351171  0.004424701  0.009580661  0.861643467          NaN          NaN          NaN          NaN
       149   125.3601    98.341  0.027719864  0.686597827  0.036119502  0.249562806  1  1.000000  0.000000   632.4636        NaN  1.762E-01        NaN  0.027719864  0.686597827  0.036119502  0.249562806          NaN          NaN          NaN          NaN
       150   115.9750    97.404  0.001229696  0.000456512  0.000003582  0.998310210  1  1.000000  0.000000   814.0351        NaN  5.921E-01        NaN  0.001229696  0.000456512  0.000003582  0.998310210          NaN          NaN          NaN          NaN
       151   113.1773    96.923  0.357757195  0.077905423  0.347054933  0.217282449  2  0.924500  0.075500   617.8641    85.6580  1.543E-01  1.529E-02  0.330645054  0.079192941  0.362120181  0.228041824  0.904443947  0.051944010  0.043280641  0.000331402
       152   146.6689   100.791  0.000039295  0.739531444  0.258830314  0.001598948  1  1.000000  0.000000   492.3516        NaN  7.703E-02        NaN  0.000039295  0.739531444  0.258830314  0.001598948          NaN          NaN          NaN          NaN
       153   133.2039    68.276  0.005310252  0.426710167  0.145784771  0.422194809  1  1.000000  0.000000   731.5620        NaN  3.853E-01        NaN  0.005310252  0.426710167  0.145784771  0.422194809          NaN          NaN          NaN          NaN
       154   128.1450    68.740  0.728682269  0.018403872  0.077508311  0.175405548  2  0.367265  0.632735   710.5025    87.6647  3.205E-01  1.523E-02  0.376557076  0.026180574  0.171246667  0.426015683  0.974857285  0.012967085  0.011974683  0.000200947
       155   127.1980    92.129  0.091849894  0.587489962  0.166204825  0.154455318  1  1.000000  0.000000   589.8595        NaN  1.335E-01        NaN  0.091849894  0.587489962  0.166204825  0.154455318          NaN          NaN          NaN          NaN
       156   116.2846    79.861  0.001776144  0.043595978  0.740685399  0.213942479  1  1.000000  0.000000   683.3041        NaN  2.477E-01        NaN  0.001776144  0.043595978  0.740685399  0.213942479          NaN          NaN          NaN          NaN
       157   136.9976    95.639  0.046522581  0.182240337  0.404359095  0.366877987  1  1.000000  0.000000   706.1663        NaN  2.926E-01        NaN  0.046522581  0.182240337  0.404359095  0.366877987          NaN          NaN          NaN          NaN
       158   162.4506    69.199  0.000330128  0.860736447  0.138932167  0.000001258  1  1.000000  0.000000   510.6676        NaN  8.917E-02        NaN  0.000330128  0.860736447  0.138932167  0.000001258          NaN          NaN          NaN          NaN
       159   134.6767   106.365  0.451365596  0.308184709  0.193230952  0.047218743  2  0.680963  0.319037   445.6960   172.6465  6.049E-02  2.055E-02  0.382799707  0.323348908  0.231600512  0.062250872  0.656786005  0.262753430  0.078277425  0.002183140
       160   117.3407   104.351  0.001646277  0.963812980  0.003512262  0.031028481  1  1.000000  0.000000   437.2345        NaN  5.900E-02        NaN  0.001646277  0.963812980  0.003512262  0.031028481          NaN          NaN          NaN          NaN
       161   146.9276    88.472  0.010863333  0.989052631  0.000000187  0.000083849  1  1.000000  0.000000   436.5424        NaN  5.996E-02        NaN  0.010863333  0.989052631  0.000000187  0.000083849          NaN          NaN          NaN          NaN
       162   112.9184    81.024  0.362855184  0.241967906  0.380874536  0.014302374  1  1.000000  0.000000   462.5911        NaN  6.566E-02        NaN  0.362855184  0.241967906  0.380874536  0.014302374          NaN          NaN          NaN          NaN
       163   144.6200    74.567  0.026898290  0.000012730  0.820604489  0.152484492  1  1.000000  0.000000   671.3349        NaN  2.322E-01        NaN  0.026898290  0.000012730  0.820604489  0.152484492          NaN          NaN          NaN          NaN
       164   122.9597    88.865  0.003206429  0.240411756  0.400590649  0.355791165  1  1.000000  0.000000   707.6281        NaN  2.989E-01        NaN  0.003206429  0.240411756  0.400590649  0.355791165          NaN          NaN          NaN          NaN
       165   145.4413   116.957  0.000164195  0.793642501  0.187347926  0.018845378  1  1.000000  0.000000   470.5260        NaN  6.840E-02        NaN  0.000164195  0.793642501  0.187347926  0.018845378          NaN          NaN          NaN          NaN
       166   114.5289   100.521  0.824927869  0.043543513  0.041499267  0.090029352  2  0.143950  0.856050   702.5043    73.7801  2.812E-01  1.516E-02  0.317619172  0.060847484  0.150027117  0.471506228  0.944026446  0.039481138  0.016020672  0.000471744
       167   125.7878    87.213  0.006185835  0.990006279  0.003490885  0.000317001  1  1.000000  0.000000   429.3499        NaN  5.768E-02        NaN  0.006185835  0.990006279  0.003490885  0.000317001          NaN          NaN          NaN          NaN
       168   138.7951    70.800  0.013472756  0.007190482  0.002967805  0.976368957  1  1.000000  0.000000   824.3933        NaN  6.897E-01        NaN  0.013472756  0.007190482  0.002967805  0.976368957          NaN          NaN          NaN          NaN
       169   121.3010    76.404  0.000091622  0.221765325  0.000000142  0.778142911  1  1.000000  0.000000   795.5248        NaN  5.935E-01        NaN  0.000091622  0.221765325  0.000000142  0.778142911          NaN          NaN          NaN          NaN
       170   124.4568   108.228  0.002759815  0.000232637  0.968510925  0.028496624  1  1.000000  0.000000   601.7115        NaN  1.354E-01        NaN  0.002759815  0.000232637  0.968510925  0.028496624          NaN          NaN          NaN          NaN
       171   140.6976    77.616  0.098015753  0.000000158  0.746878715  0.155105374  1  1.000000  0.000000   659.6488        NaN  2.132E-01        NaN  0.098015753  0.000000158  0.746878715  0.155105374          NaN          NaN          NaN          NaN
       172   119.8434   110.656  0.161293562  0.724593131  0.100781171  0.013332136  1  1.000000  0.000000   380.9647        NaN  4.646E-02        NaN  0.161293562  0.724593131  0.100781171  0.013332136          NaN          NaN          NaN          NaN
       173   119.9304   106.589  0.000862960  0.867111389  0.032607918  0.099417733  1  1.000000  0.000000   519.8811        NaN  8.758E-02        NaN  0.000862960  0.867111389  0.032607918  0.099417733          NaN          NaN          NaN          NaN
       174   152.1599   115.751  0.000000223  0.000001062  0.999998710  0.000000005  1  1.000000  0.000000   589.6645        NaN  1.258E-01        NaN  0.000000223  0.000001062  0.999998710  0.000000005          NaN          NaN          NaN          NaN
       175   147.3086    98.873  0.001966314  0.000119880  0.000000001  0.997913806  1  1.000000  0.000000   816.3035        NaN  6.091E-01        NaN  0.001966314  0.000119880  0.000000001  0.997913806          NaN          NaN          NaN          NaN
       176   113.7504    73.646  0.308605096  0.072608519  0.000002198  0.618784187  1  1.000000  0.000000   755.6268        NaN  4.496E-01        NaN  0.308605096  0.072608519  0.000002198  0.618784187          NaN          NaN          NaN          NaN
